flag,pval,slope,r2,area,neuron_label
0,0.443,0.000522076836132236,0.0977657127519481,46d,M061218_072_6
1,0,-0.00248483385926598,0.748925708310398,AI,M061218_077_3
0,0.456,0.00155856839869188,0.0947488991993929,cd,M061218_088_3
1,0,0.00419637950214259,0.800705284394581,45,M061218_090_3
1,0,0.00481522839797782,0.978819566296275,44,M061218_091_3
1,0,0.00325030831300677,0.801601431056268,8B,M061218_097_3
1,0,-0.000377411339648971,0.415465760648452,24c,M061218_100_3
0,0.578,-0.00109668267133551,0.211094524040005,46v,M061218_101_1
0,0.009,-0.000963183186110945,0.608840846616714,46v,M061218_101_5
1,0,-0.000436154996755514,0.526489299627009,6VaVb,M061218_104_3
1,0,0.00134382495295986,0.646743777082897,6DR,M061218_106_2
1,0,-0.00236355592436711,0.908630705764704,8B,M061218_109_2
0,0.388,0.00132308361483431,0.143535721038342,6DR,M061218_113_4
0,0.525,0.00125337342036162,0.0689557140536055,pu,M061218_119_3
0,0.169,-0.00106093720319118,0.314817485570361,6DC,M061218_128_3
1,0,-0.00268598376034261,0.352725426725449,6DC,M061218_128_4
1,0,-0.00349001599575447,0.692113603846551,6DR,M061218_134_1
0,0.745,0.000525658066577046,0.0282923046502996,6DR,M061218_135_3
0,0.405,0.00106698021383159,0.116572689873936,24c,M061218_136_3
0,0.369,-0.00050217879001751,0.0303265549802182,6DC,M061218_138_3
0,0.459,-0.000600712250378608,0.133305405409585,6DC,M061218_144_3
0,0.046,0.00396231492122317,0.57554505111056,6DC,M061218_146_3
1,0,0.00156609012182928,0.588926279085798,6DC,M061218_146_7
0,0.226,-0.00107251544336534,0.15810847958372,6DC,M061218_146_11
0,0.336,-0.00755220161646184,0.43973530683434,6DC,M061218_147_2
1,0,0.00242672969842174,0.514281375640469,6DC,M061218_149_3
1,0,0.00280676837297172,0.753520965556389,11ml,M061318_006_1
1,0,-0.00358067403705703,0.914636948006064,12r,M061318_012_2
1,0,0.001769797464201,0.587941498474645,11ml,M061318_013_1
1,0,-0.0029696418209089,0.648825106297826,11ml,M061318_013_4
1,0,0.00468094581740894,0.784843723354413,12l,M061318_017_3
0,0.549,0.00137591446867559,0.0823020857058214,12l,M061318_017_4
1,0,0.00634308241926662,0.802132731278964,12l,M061318_017_5
1,0,0.00464504408382652,0.966684437603843,12l,M061318_018_1
1,0,0.00351986127653845,0.516696347217065,12l,M061318_018_4
1,0,-0.00600941136838179,0.702276980860854,11ml,M061318_022_2
0,0.575,0.00150555275305156,0.202922320180785,11ml,M061318_023_2
0,0.781,-0.000598300877861294,0.0233248997719937,11ml,M061318_023_4
0,0.805,-0.000435605566545216,0.0204256612605668,46v,M061318_024_3
0,0.11,0.00258833603369942,0.457477872297965,46v,M061318_024_4
0,0.709,0.000821341558915176,0.0557702888389271,45,M061318_026_2
1,0,-0.00084688713739788,0.408804430444745,45,M061318_028_3
1,0,0.00506753574715725,0.786625428277912,13m,M061318_054_1
1,0,0.00393572003389736,0.915860009841841,13l,M061318_060_3
1,0,0.00565922882112956,0.955956745151927,45,M061318_066_3
1,0,0.00288563672330605,0.803918964882447,45,M061318_066_4
0,0.015,0.0025903133926485,0.673939596298347,12o,M061318_069_2
0,0.181,-0.00504325156078759,0.366584934659512,13l,M061318_071_2
1,0,0.00445908086595271,0.578906442131397,46d,M061318_072_2
1,0,0.00219579709564185,0.519420323890169,46d,M061318_072_3
0,0.151,0.00243721635294315,0.428849222350209,46d,M061318_072_5
1,0,0.00378008926680343,0.868849088580418,45,M061318_090_2
1,0,0.00369426879757586,0.85091956917541,44,M061318_091_3
1,0,-0.00266278413258164,0.583522073158985,AI,M061318_093_3
0,0.168,0.00228532357687652,0.273487621784685,8B,M061318_097_3
1,0,-0.00109261083110302,0.728918946695963,24c,M061318_100_1
0,0.698,-0.00151328673993584,0.174128454062955,46v,M061318_101_2
0,0.706,0.000185616927841686,0.0696224293481118,46v,M061318_101_4
0,0.12,-0.000304330019067253,0.339194006043693,6VaVb,M061318_104_2
0,0.62,0.000217282534207113,0.0186129792811317,6DR,M061318_106_2
0,0.626,-0.000436563792842614,0.0229834774023132,6DR,M061318_106_6
1,0,-0.00201132966228662,0.69085122288048,8B,M061318_109_3
0,0.84,0.000126465043996138,0.0134017215203304,6DR,M061318_113_2
0,0.689,0.000769100570842835,0.0531053645714462,6DR,M061318_113_4
0,0.526,0.000843837026457067,0.0472381224796967,pu,M061318_119_3
0,0.658,0.000621868415598459,0.0184745984125317,6DC,M061318_128_3
1,0,-0.00214230760490814,0.765640720823674,6DR,M061318_134_1
0,0.719,-9.39824294140752e-05,0.00527160779990987,6DR,M061318_135_3
1,0,-0.00200616018503806,0.866406152324464,24c,M061318_136_1
1,0,0.0033320375688028,0.730647462016052,6DC,M061318_138_2
1,0,-0.005516213109105,0.647848280471581,6DC,M061318_140_3
1,0,0.00224824198643204,0.735383499706928,6DC,M061318_144_2
1,0,-0.00124348801829446,0.464363271981433,6DC,M061318_144_3
1,0,0.00216524373375362,0.622714805228953,6DC,M061318_146_2
0,0.133,0.00133533441676047,0.205061287044755,6DC,M061318_146_3
0,0.216,0.000864822401317522,0.221439000111201,6DC,M061318_146_4
0,0.488,0.00152227527719234,0.0903091662523197,6DC,M061318_147_2
1,0,0.00518088171820364,0.606333445924035,6DC,M061318_149_3
1,0,0.005186974168841,0.802593496606037,6DC,M061318_152_2
1,0,0.00180271688966895,0.57961388830548,11ml,M061518_004_3
0,0.66,0.00118390299043034,0.121591436662859,11ml,M061518_006_2
0,0.115,-0.00281652725790956,0.338652835618568,46d,M061518_008_2
1,0,-0.00462437000516857,0.863594069846826,12r,M061518_012_2
1,0,-0.00207604134526765,0.792102545374188,11ml,M061518_013_3
1,0,0.00545944673519175,0.702073034286281,12l,M061518_017_4
1,0,0.00515777076644715,0.750545556048703,12l,M061518_017_5
0,0.565,0.00110245725073828,0.0322832140024597,11ml,M061518_022_2
1,0,0.00529164050153892,0.80437273366916,11ml,M061518_023_3
0,0.788,0.00043561688479761,0.0404222568910378,45,M061518_026_3
1,0,0.00544309646954201,0.943242397209038,13m,M061518_054_1
1,0,-0.00193623265284298,0.757811491698132,13m,M061518_064_2
0,0.793,0.000194883520602565,0.00979726028102956,45,M061518_066_2
0,0.588,0.00130763646217997,0.0552438738335062,12o,M061518_068_3
0,0.869,0.000135243734182324,0.00179443460605722,12o,M061518_069_3
0,0.43,0.00061784797169521,0.0674681301818036,46d,M061518_072_3
0,0.055,0.0023158949580054,0.431054031558472,46d,M061518_072_4
0,0.627,-0.00110940691321647,0.102817184304789,45,M061518_078_3
0,0.585,0.00114022702457478,0.126690991544062,AI,M061518_079_1
1,0,0.00404693379288185,0.802492949999323,45,M061518_090_3
1,0,0.00544562435378347,0.900381047351483,44,M061518_091_1
1,0,-0.00130740505420596,0.663826429116308,AI,M061518_093_3
1,0,0.00522134654156223,0.67460970978743,8B,M061518_097_3
0,0.464,-0.000472434534366384,0.0291867865392713,cd,M061518_099_2
0,0.154,-0.00106926699790879,0.273352904723076,24c,M061518_100_2
1,0,0.00222869913374876,0.861883087851738,24c,M061518_100_4
1,0,-0.000644727921502986,0.486935773534332,46v,M061518_101_2
0,0.425,-0.00202943265728848,0.315855678282465,46v,M061518_101_3
1,0,-0.000734083937285273,0.572749960788711,6VaVb,M061518_104_3
1,0,0.00373915396223726,0.529504083302011,6DR,M061518_106_3
1,0,-0.00178282523354116,0.826675467387591,8B,M061518_109_3
0,0.283,0.000683545831910574,0.342772288414711,6DR,M061518_113_2
0,0.308,0.00125676765443729,0.294023154089989,6DR,M061518_113_4
0,0.397,-0.00122376275320761,0.287341121340423,6DC,M061518_117_3
0,0.147,0.00294745060784557,0.55050437117795,24c,M061518_125_3
0,0.526,0.000634391799411426,0.178958153982436,6DC,M061518_128_3
0,0.088,-0.00114447051514111,0.414669755926141,6DR,M061518_134_1
1,0,0.0015425224014857,0.542006654478058,6DR,M061518_135_2
0,0.949,7.00456630313704e-05,0.00100080811215797,6DC,M061518_138_3
