flag,pval,slope,r2,area,neuron_label
0,0.778,-0.000357883395709561,0.0179066126546343,pu,X082621_095_4
1,0,-0.00236235211298972,0.919190982321005,pu,X082621_096_3
0,0.08,0.0010445658014149,0.455856672850643,pu,X082621_099_4
1,0,-0.00192360776501416,0.789482767479809,AI,X082621_103_3
1,0,-0.00188577291700158,0.859717848869824,AMG,X082621_107_2
0,0.456,-0.000728224617079042,0.0939266601468731,AMG,X082621_107_5
0,0.273,-0.000474070272865903,0.275347515907763,pu,X082621_110_1
1,0,0.00343563709575694,0.635155089585854,AMG,X082621_119_4
1,0,-0.00210139848760196,0.776613016517814,AMG,X082621_119_5
1,0,0.00240859908620633,0.975622463003904,AMG,X082621_119_7
1,0,-0.000475121430713642,0.319115195020474,AMG,X082621_138_3
0,0.325,0.000289802689564296,0.115922504151643,AMG,X082621_139_1
0,0.598,0.00051998798377761,0.164980997369675,AMG,X082621_142_1
0,0.233,0.000467497363394086,0.108382124044286,cd,X082621_146_3
1,0,-0.0016027572598273,0.830123832617647,12m,X090221_029_2
0,0.728,-0.000120144861794578,0.00902159793595758,13l,X090221_038_3
1,0,-0.000996480134595538,0.530274562508559,13l,X090221_038_4
1,0,-0.0018014633066733,0.747961964321397,13l,X090221_040_3
0,0.863,0.000613234259471664,0.0478208640152226,13m,X090221_044_3
0,0.375,-0.000808853719913781,0.103552768053493,12o,X090221_046_2
1,0,0.00335782668675534,0.932161624789383,13m,X090221_054_1
1,0,0.00259713380593186,0.914045400313828,13m,X090221_054_4
1,0,0.000585936350231961,0.88600496093241,12o,X090221_056_2
1,0,-0.00075278981131699,0.57359113415178,12o,X090221_056_4
1,0,0.00278868426446203,0.718437118444029,12o,X090221_057_5
0,0.93,3.17995829930808e-05,0.000356531824612372,12o,X090221_059_2
0,0.066,-0.00296252826927097,0.412655565441195,13l,X090221_062_4
0,0.008,-0.00182541349453107,0.739095079835505,13m,X090221_064_2
1,0,0.00151194166790234,0.802939880557443,12o,X090221_066_2
0,0.083,-0.00113495802733834,0.315235436341675,12o,X090221_069_4
1,0,-0.00164815886205835,0.684141352786629,13m,X090221_074_2
0,0.751,5.76612924791283e-05,0.0266741091612341,12o,X090221_078_3
0,0.276,-0.000455063022108279,0.225438741831823,12o,X090221_080_3
1,0,-0.00206552681754793,0.65359236035516,AI,X090221_081_2
0,0.525,-0.00116898670218198,0.123735520501949,AI,X090221_091_2
0,0.986,1.30039512552188e-05,2.02897387499013e-05,AI,X090221_091_6
0,0.308,0.000836834426606315,0.204204327117906,AI,X090221_092_5
0,0.212,-0.00206175756314179,0.446017060919877,pu,X090221_096_3
1,0,-0.00126166535506524,0.575724215505827,pu,X090221_096_4
0,0.633,-0.000604055073360906,0.0385331413167589,AMG,X090221_107_2
0,0.786,0.00033825983961065,0.00990008750003346,pu,X090221_110_2
0,0.055,-0.00118208659327193,0.544607438515661,cd,X090221_123_3
0,0.107,-0.000999154697635618,0.462574157377631,pu,X090221_141_3
1,0,-0.000825698432909444,0.319878229781336,pu,X090221_141_5
0,0.609,-7.41749706783658e-05,0.00774076525040179,pu,X090221_141_8
